imgID,annID,scID,bbox,scale,catnm,position,label,new_img_path,new_msk_path,
44003,44004,7361,7361,"[704,587,231,133]",0.028447222,Bulldozer,6,1,com_pic/images/7361.jpg,com_pic/masks/7361.jpg
72134,72135,12068,12068,"[513,336,38,54]",0.0019,Crane,4,1,com_pic/images/12068.jpg,com_pic/masks/12068.jpg
72163,72164,12073,12073,"[383,365,9,17]",0.000159375,Hanging head,3,1,com_pic/images/12073.jpg,com_pic/masks/12073.jpg
72164,72165,12073,12073,"[393,47,211,701]",0.154073958,Crane,4,1,com_pic/images/12073.jpg,com_pic/masks/12073.jpg
72165,72166,12073,12073,"[588,87,15,28]",0.0004375,Hanging head,3,1,com_pic/images/12073.jpg,com_pic/masks/12073.jpg
72177,72178,12074,12074,"[193,244,791,441]",0.322991667,Bulldozer,6,1,com_pic/images/12074.jpg,com_pic/masks/12074.jpg
72186,72187,12078,12078,"[213,627,95,41]",0.003895,Other vehicle,13,1,com_pic/images/12078.jpg,com_pic/masks/12078.jpg
72187,72188,12078,12078,"[321,614,86,44]",0.003784,Other vehicle,13,1,com_pic/images/12078.jpg,com_pic/masks/12078.jpg
72188,72189,12078,12078,"[367,586,76,29]",0.002204,Other vehicle,13,1,com_pic/images/12078.jpg,com_pic/masks/12078.jpg
72189,72190,12078,12078,"[454,577,77,31]",0.002387,Other vehicle,13,1,com_pic/images/12078.jpg,com_pic/masks/12078.jpg
72190,72191,12078,12078,"[715,534,49,32]",0.001568,Other vehicle,13,1,com_pic/images/12078.jpg,com_pic/masks/12078.jpg
44042,44043,7365,7365,"[0,0,1199,869]",0.964750926,Crane,4,1,com_pic/images/7365.jpg,com_pic/masks/7365.jpg
44046,44047,7367,7367,"[671,0,187,451]",0.122015336,Pump truck,10,1,com_pic/images/7367.jpg,com_pic/masks/7367.jpg
44049,44050,7367,7367,"[831,398,127,28]",0.005144676,Concrete mixer,11,1,com_pic/images/7367.jpg,com_pic/masks/7367.jpg
44050,44051,7367,7367,"[460,389,115,26]",0.00432581,Concrete mixer,11,1,com_pic/images/7367.jpg,com_pic/masks/7367.jpg
44051,44052,7367,7367,"[199,390,26,15]",0.000564236,Other vehicle,13,1,com_pic/images/7367.jpg,com_pic/masks/7367.jpg
44053,44054,7367,7367,"[0,182,444,229]",0.147100694,Pump truck,10,1,com_pic/images/7367.jpg,com_pic/masks/7367.jpg
44057,44058,7369,7369,"[129,542,367,154]",0.052331481,Other vehicle,13,1,com_pic/images/7369.jpg,com_pic/masks/7369.jpg
44059,44060,7369,7369,"[430,436,164,100]",0.015185185,Bulldozer,6,1,com_pic/images/7369.jpg,com_pic/masks/7369.jpg
44064,44065,7370,7370,"[132,217,151,55]",0.007689815,Other vehicle,13,1,com_pic/images/7370.jpg,com_pic/masks/7370.jpg
44065,44066,7370,7370,"[361,229,168,56]",0.008711111,Other vehicle,13,1,com_pic/images/7370.jpg,com_pic/masks/7370.jpg
72056,72057,12054,12054,"[742,292,164,199]",0.047035764,Crane,4,1,com_pic/images/12054.jpg,com_pic/masks/12054.jpg
72057,72058,12054,12054,"[143,423,35,57]",0.002875241,Hanging head,3,1,com_pic/images/12054.jpg,com_pic/masks/12054.jpg
72065,72066,12057,12057,"[586,696,29,46]",0.001235185,Hanging head,3,1,com_pic/images/12057.jpg,com_pic/masks/12057.jpg
72074,72075,12059,12059,"[501,0,42,463]",0.018005556,Pump truck,10,1,com_pic/images/12059.jpg,com_pic/masks/12059.jpg
72097,72098,12062,12062,"[366,6,35,10]",0.000900206,Other vehicle,13,1,com_pic/images/12062.jpg,com_pic/masks/12062.jpg
72123,72124,12068,12068,"[77,383,199,118]",0.021742593,Other vehicle,13,1,com_pic/images/12068.jpg,com_pic/masks/12068.jpg
72124,72125,12068,12068,"[270,403,123,71]",0.008086111,Other vehicle,13,1,com_pic/images/12068.jpg,com_pic/masks/12068.jpg
72131,72132,12068,12068,"[653,407,31,25]",0.000717593,Other vehicle,13,1,com_pic/images/12068.jpg,com_pic/masks/12068.jpg
72132,72133,12068,12068,"[506,400,31,31]",0.000889815,Other vehicle,13,1,com_pic/images/12068.jpg,com_pic/masks/12068.jpg
72133,72134,12068,12068,"[536,402,24,19]",0.000422222,Other vehicle,13,1,com_pic/images/12068.jpg,com_pic/masks/12068.jpg
44066,44067,7370,7370,"[674,219,142,59]",0.007757407,Other vehicle,13,1,com_pic/images/7370.jpg,com_pic/masks/7370.jpg
44070,44071,7370,7370,"[1003,244,40,38]",0.001407407,Other vehicle,13,1,com_pic/images/7370.jpg,com_pic/masks/7370.jpg
44096,44097,7374,7374,"[460,0,739,395]",0.270282407,Pump truck,10,1,com_pic/images/7374.jpg,com_pic/masks/7374.jpg
44114,44115,7380,7380,"[258,52,263,606]",0.147408435,Crane,4,1,com_pic/images/7380.jpg,com_pic/masks/7380.jpg
44115,44116,7380,7380,"[481,119,13,32]",0.000384758,Hanging head,3,1,com_pic/images/7380.jpg,com_pic/masks/7380.jpg
44116,44117,7380,7380,"[208,413,8,10]",7.40E-05,Hanging head,3,1,com_pic/images/7380.jpg,com_pic/masks/7380.jpg
44122,44123,7382,7382,"[318,627,29,16]",0.000377604,Other vehicle,13,1,com_pic/images/7382.jpg,com_pic/masks/7382.jpg
44123,44124,7382,7382,"[271,625,28,14]",0.00031901,Other vehicle,13,1,com_pic/images/7382.jpg,com_pic/masks/7382.jpg
44131,44132,7382,7382,"[671,295,23,7]",0.000131022,Other vehicle,13,1,com_pic/images/7382.jpg,com_pic/masks/7382.jpg
44132,44133,7382,7382,"[765,296,19,8]",0.000123698,Other vehicle,13,1,com_pic/images/7382.jpg,com_pic/masks/7382.jpg
71875,71876,12018,12018,"[253,173,12,16]",0.000462963,Concrete mixer,11,1,com_pic/images/12018.jpg,com_pic/masks/12018.jpg
71878,71879,12018,12018,"[476,67,136,310]",0.101658951,Crane,4,1,com_pic/images/12018.jpg,com_pic/masks/12018.jpg
71883,71884,12018,12018,"[186,346,18,22]",0.000954861,Other vehicle,13,1,com_pic/images/12018.jpg,com_pic/masks/12018.jpg
71911,71912,12022,12022,"[179,93,154,451]",0.064309259,Pile driving,12,1,com_pic/images/12022.jpg,com_pic/masks/12022.jpg
71960,71961,12033,12033,"[0,151,790,1048]",0.766592593,Pump truck,10,1,com_pic/images/12033.jpg,com_pic/masks/12033.jpg
71965,71966,12035,12035,"[83,768,37,21]",0.000719444,Other vehicle,13,1,com_pic/images/12035.jpg,com_pic/masks/12035.jpg
71975,71976,12037,12037,"[386,398,40,34]",0.001259259,Hanging head,3,1,com_pic/images/12037.jpg,com_pic/masks/12037.jpg
71995,71996,12041,12041,"[658,359,105,57]",0.008625722,Other vehicle,13,1,com_pic/images/12041.jpg,com_pic/masks/12041.jpg
72006,72007,12043,12043,"[797,127,52,51]",0.0027625,Hanging head,3,1,com_pic/images/12043.jpg,com_pic/masks/12043.jpg
72055,72056,12054,12054,"[746,357,21,40]",0.001210628,Hanging head,3,1,com_pic/images/12054.jpg,com_pic/masks/12054.jpg
44133,44134,7382,7382,"[477,294,21,11]",0.000187988,Other vehicle,13,1,com_pic/images/7382.jpg,com_pic/masks/7382.jpg
44138,44139,7382,7382,"[257,399,14,8]",9.11E-05,Other vehicle,13,1,com_pic/images/7382.jpg,com_pic/masks/7382.jpg
44141,44142,7382,7382,"[700,296,20,8]",0.000130208,Other vehicle,13,1,com_pic/images/7382.jpg,com_pic/masks/7382.jpg
44155,44156,7384,7384,"[375,420,17,13]",0.00020463,Other vehicle,13,1,com_pic/images/7384.jpg,com_pic/masks/7384.jpg
44174,44175,7388,7388,"[652,268,11,6]",6.11E-05,Hanging head,3,1,com_pic/images/7388.jpg,com_pic/masks/7388.jpg
44193,44194,7395,7395,"[604,496,124,82]",0.009414815,Other vehicle,13,1,com_pic/images/7395.jpg,com_pic/masks/7395.jpg
44194,44195,7395,7395,"[444,364,250,118]",0.027314815,Concrete mixer,11,1,com_pic/images/7395.jpg,com_pic/masks/7395.jpg
44279,44280,7400,7400,"[323,209,363,201]",0.105559896,Pump truck,10,1,com_pic/images/7400.jpg,com_pic/masks/7400.jpg
44280,44281,7400,7400,"[842,383,117,24]",0.0040625,Concrete mixer,11,1,com_pic/images/7400.jpg,com_pic/masks/7400.jpg
44290,44291,7401,7401,"[563,0,45,274]",0.011416667,Pump truck,10,1,com_pic/images/7401.jpg,com_pic/masks/7401.jpg
71734,71735,11994,11994,"[137,149,48,243]",0.0108,Pile driving,12,1,com_pic/images/11994.jpg,com_pic/masks/11994.jpg
71742,71743,11996,11996,"[518,527,34,31]",0.000975926,Other vehicle,13,1,com_pic/images/11996.jpg,com_pic/masks/11996.jpg
71775,71776,11999,11999,"[1143,592,56,133]",0.006896296,Other vehicle,13,1,com_pic/images/11999.jpg,com_pic/masks/11999.jpg
71783,71784,12002,12002,"[879,335,26,69]",0.002588408,Pile driving,12,1,com_pic/images/12002.jpg,com_pic/masks/12002.jpg
71811,71812,12010,12010,"[527,0,47,304]",0.011627604,Pump truck,10,1,com_pic/images/12010.jpg,com_pic/masks/12010.jpg
71813,71814,12011,12011,"[0,1077,61,122]",0.006890741,Other vehicle,13,1,com_pic/images/12011.jpg,com_pic/masks/12011.jpg
71814,71815,12011,12011,"[813,832,86,216]",0.0172,Other vehicle,13,1,com_pic/images/12011.jpg,com_pic/masks/12011.jpg
71815,71816,12011,12011,"[754,853,99,124]",0.011366667,Other vehicle,13,1,com_pic/images/12011.jpg,com_pic/masks/12011.jpg
71852,71853,12014,12014,"[358,0,63,573]",0.033425,Pump truck,10,1,com_pic/images/12014.jpg,com_pic/masks/12014.jpg
71869,71870,12016,12016,"[745,0,161,174]",0.04037443,Crane,4,1,com_pic/images/12016.jpg,com_pic/masks/12016.jpg
44294,44295,7402,7402,"[165,302,17,50]",0.000885417,Hanging head,3,1,com_pic/images/7402.jpg,com_pic/masks/7402.jpg
44296,44297,7402,7402,"[0,0,141,384]",0.0564,Crane,4,1,com_pic/images/7402.jpg,com_pic/masks/7402.jpg
44302,44303,7402,7402,"[665,274,153,112]",0.01785,Bulldozer,6,1,com_pic/images/7402.jpg,com_pic/masks/7402.jpg
44332,44333,7405,7405,"[11,475,286,208]",0.055081481,Other vehicle,13,1,com_pic/images/7405.jpg,com_pic/masks/7405.jpg
44353,44354,7410,7410,"[497,119,204,237]",0.059688889,Bulldozer,6,1,com_pic/images/7410.jpg,com_pic/masks/7410.jpg
44362,44363,7413,7413,"[1792,500,165,88]",0.004615784,Hanging head,3,1,com_pic/images/7413.jpg,com_pic/masks/7413.jpg
44363,44364,7413,7413,"[1796,895,157,85]",0.004242261,Hanging head,3,1,com_pic/images/7413.jpg,com_pic/masks/7413.jpg
44373,44374,7415,7415,"[500,581,8,21]",0.000155556,Hanging head,3,1,com_pic/images/7415.jpg,com_pic/masks/7415.jpg
44374,44375,7415,7415,"[214,534,291,665]",0.179180556,Crane,4,1,com_pic/images/7415.jpg,com_pic/masks/7415.jpg
44376,44377,7416,7416,"[884,211,164,42]",0.008503704,Other vehicle,13,1,com_pic/images/7416.jpg,com_pic/masks/7416.jpg
71637,71638,11976,11976,"[1009,461,64,49]",0.003266667,Other vehicle,13,1,com_pic/images/11976.jpg,com_pic/masks/11976.jpg
71643,71644,11977,11977,"[101,287,89,19]",0.001565741,Other vehicle,13,1,com_pic/images/11977.jpg,com_pic/masks/11977.jpg
71655,71656,11981,11981,"[401,616,145,84]",0.011277778,Bulldozer,6,1,com_pic/images/11981.jpg,com_pic/masks/11981.jpg
71656,71657,11982,11982,"[153,69,35,157]",0.006783951,Crane,4,1,com_pic/images/11982.jpg,com_pic/masks/11982.jpg
71657,71658,11982,11982,"[485,41,217,420]",0.112518519,Pile driving,12,1,com_pic/images/11982.jpg,com_pic/masks/11982.jpg
71661,71662,11985,11985,"[177,63,138,125]",0.056152344,Concrete mixer,11,1,com_pic/images/11985.jpg,com_pic/masks/11985.jpg
71699,71700,11990,11990,"[420,693,28,24]",0.000622222,Hanging head,3,1,com_pic/images/11990.jpg,com_pic/masks/11990.jpg
71700,71701,11990,11990,"[401,731,5,8]",3.70E-05,Hanging head,3,1,com_pic/images/11990.jpg,com_pic/masks/11990.jpg
71702,71703,11990,11990,"[279,719,130,201]",0.024194444,Crane,4,1,com_pic/images/11990.jpg,com_pic/masks/11990.jpg
71729,71730,11992,11992,"[911,0,58,321]",0.015151367,Pump truck,10,1,com_pic/images/11992.jpg,com_pic/masks/11992.jpg
44398,44399,7417,7417,"[761,319,327,188]",0.056922222,Crane,4,1,com_pic/images/7417.jpg,com_pic/masks/7417.jpg
44399,44400,7417,7417,"[1082,361,13,37]",0.00044537,Hanging head,3,1,com_pic/images/7417.jpg,com_pic/masks/7417.jpg
44400,44401,7417,7417,"[587,478,21,7]",0.000136111,Other vehicle,13,1,com_pic/images/7417.jpg,com_pic/masks/7417.jpg
44401,44402,7417,7417,"[162,298,200,202]",0.037407407,Crane,4,1,com_pic/images/7417.jpg,com_pic/masks/7417.jpg
44404,44405,7418,7418,"[1027,65,45,28]",0.001166667,Other vehicle,13,1,com_pic/images/7418.jpg,com_pic/masks/7418.jpg
44406,44407,7419,7419,"[684,0,515,690]",0.329027778,Pile driving,12,1,com_pic/images/7419.jpg,com_pic/masks/7419.jpg
44407,44408,7419,7419,"[220,418,91,180]",0.015166667,Pile driving,12,1,com_pic/images/7419.jpg,com_pic/masks/7419.jpg
44412,44413,7419,7419,"[370,538,59,63]",0.003441667,Crane,4,1,com_pic/images/7419.jpg,com_pic/masks/7419.jpg
44418,44419,7420,7420,"[944,250,16,70]",0.001037037,Pile driving,12,1,com_pic/images/7420.jpg,com_pic/masks/7420.jpg
44425,44426,7422,7422,"[334,0,865,331]",0.265106481,Pump truck,10,1,com_pic/images/7422.jpg,com_pic/masks/7422.jpg
71582,71583,11966,11966,"[0,0,1013,586]",0.732861728,Crane,4,1,com_pic/images/11966.jpg,com_pic/masks/11966.jpg
71587,71588,11968,11968,"[599,464,26,36]",0.001348985,Hanging head,3,1,com_pic/images/11968.jpg,com_pic/masks/11968.jpg
71588,71589,11968,11968,"[599,463,110,301]",0.047718904,Crane,4,1,com_pic/images/11968.jpg,com_pic/masks/11968.jpg
71590,71591,11968,11968,"[643,110,81,90]",0.010506518,Pile driving,12,1,com_pic/images/11968.jpg,com_pic/masks/11968.jpg
71591,71592,11968,11968,"[509,129,64,100]",0.009223829,Pile driving,12,1,com_pic/images/11968.jpg,com_pic/masks/11968.jpg
71592,71593,11968,11968,"[701,32,39,51]",0.002866593,Other vehicle,13,1,com_pic/images/11968.jpg,com_pic/masks/11968.jpg
71593,71594,11969,11969,"[129,80,63,103]",0.009352098,Hanging head,3,1,com_pic/images/11969.jpg,com_pic/masks/11969.jpg
71622,71623,11973,11973,"[273,514,67,68]",0.004218519,Pile driving,12,1,com_pic/images/11973.jpg,com_pic/masks/11973.jpg
71626,71627,11973,11973,"[39,336,172,322]",0.051281481,Pile driving,12,1,com_pic/images/11973.jpg,com_pic/masks/11973.jpg
71631,71632,11975,11975,"[467,500,54,34]",0.0019125,Other vehicle,13,1,com_pic/images/11975.jpg,com_pic/masks/11975.jpg
44430,44431,7423,7423,"[535,127,7,18]",0.000303819,Hanging head,3,1,com_pic/images/7423.jpg,com_pic/masks/7423.jpg
44437,44438,7423,7423,"[360,102,185,323]",0.144085166,Crane,4,1,com_pic/images/7423.jpg,com_pic/masks/7423.jpg
44449,44450,7427,7427,"[512,342,257,132]",0.0353375,Bulldozer,6,1,com_pic/images/7427.jpg,com_pic/masks/7427.jpg
44466,44467,7430,7430,"[374,393,298,126]",0.034766667,Pump truck,10,1,com_pic/images/7430.jpg,com_pic/masks/7430.jpg
44483,44484,7434,7434,"[1002,451,102,56]",0.005288889,Other vehicle,13,1,com_pic/images/7434.jpg,com_pic/masks/7434.jpg
44484,44485,7434,7434,"[357,443,432,208]",0.0832,Bulldozer,6,1,com_pic/images/7434.jpg,com_pic/masks/7434.jpg
44485,44486,7434,7434,"[678,421,236,126]",0.027533333,Other vehicle,13,1,com_pic/images/7434.jpg,com_pic/masks/7434.jpg
44487,44488,7434,7434,"[1103,407,96,81]",0.0072,Bulldozer,6,1,com_pic/images/7434.jpg,com_pic/masks/7434.jpg
44489,44490,7434,7434,"[136,0,312,480]",0.138666667,Crane,4,1,com_pic/images/7434.jpg,com_pic/masks/7434.jpg
44490,44491,7434,7434,"[492,345,26,38]",0.000914815,Hanging head,3,1,com_pic/images/7434.jpg,com_pic/masks/7434.jpg
71449,71450,11942,11942,"[230,248,36,16]",0.001481481,Other vehicle,13,1,com_pic/images/11942.jpg,com_pic/masks/11942.jpg
71463,71464,11944,11944,"[568,443,13,10]",0.00012037,Other vehicle,13,1,com_pic/images/11944.jpg,com_pic/masks/11944.jpg
71482,71483,11946,11946,"[795,507,28,10]",0.000259259,Other vehicle,13,1,com_pic/images/11946.jpg,com_pic/masks/11946.jpg
71504,71505,11951,11951,"[219,180,373,232]",0.303577568,Concrete mixer,11,1,com_pic/images/11951.jpg,com_pic/masks/11951.jpg
71517,71518,11954,11954,"[521,169,10,15]",0.00036169,Other vehicle,13,1,com_pic/images/11954.jpg,com_pic/masks/11954.jpg
71526,71527,11956,11956,"[829,276,149,33]",0.004552778,Crane,4,1,com_pic/images/11956.jpg,com_pic/masks/11956.jpg
71528,71529,11958,11958,"[179,334,38,31]",0.002840471,Other vehicle,13,1,com_pic/images/11958.jpg,com_pic/masks/11958.jpg
71529,71530,11958,11958,"[156,342,29,20]",0.001398534,Other vehicle,13,1,com_pic/images/11958.jpg,com_pic/masks/11958.jpg
71541,71542,11959,11959,"[515,471,454,281]",0.117992971,Concrete mixer,11,1,com_pic/images/11959.jpg,com_pic/masks/11959.jpg
71543,71544,11959,11959,"[0,78,538,597]",0.297064373,Pump truck,10,1,com_pic/images/11959.jpg,com_pic/masks/11959.jpg
44502,44503,7435,7435,"[651,0,44,275]",0.011203704,Pump truck,10,1,com_pic/images/7435.jpg,com_pic/masks/7435.jpg
44503,44504,7436,7436,"[890,408,43,72]",0.002866667,Hanging head,3,1,com_pic/images/7436.jpg,com_pic/masks/7436.jpg
44521,44522,7437,7437,"[398,225,9,12]",0.0001,Hanging head,3,1,com_pic/images/7437.jpg,com_pic/masks/7437.jpg
44524,44525,7437,7437,"[266,157,246,763]",0.173794444,Crane,4,1,com_pic/images/7437.jpg,com_pic/masks/7437.jpg
44528,44529,7437,7437,"[824,500,13,33]",0.000397222,Hanging head,3,1,com_pic/images/7437.jpg,com_pic/masks/7437.jpg
44533,44534,7438,7438,"[0,399,133,85]",0.010467593,Bulldozer,6,1,com_pic/images/7438.jpg,com_pic/masks/7438.jpg
44537,44538,7439,7439,"[14,605,18,15]",0.00025,Other vehicle,13,1,com_pic/images/7439.jpg,com_pic/masks/7439.jpg
44540,44541,7439,7439,"[238,604,11,11]",0.000112037,Other vehicle,13,1,com_pic/images/7439.jpg,com_pic/masks/7439.jpg
44549,44550,7441,7441,"[1001,141,173,38]",0.006087037,Concrete mixer,11,1,com_pic/images/7441.jpg,com_pic/masks/7441.jpg
44550,44551,7441,7441,"[416,187,34,15]",0.000472222,Other vehicle,13,1,com_pic/images/7441.jpg,com_pic/masks/7441.jpg
71352,71353,11927,11927,"[629,125,90,280]",0.064814815,Pump truck,10,1,com_pic/images/11927.jpg,com_pic/masks/11927.jpg
71357,71358,11927,11927,"[126,316,29,9]",0.000671296,Other vehicle,13,1,com_pic/images/11927.jpg,com_pic/masks/11927.jpg
71358,71359,11927,11927,"[147,317,21,5]",0.000270062,Other vehicle,13,1,com_pic/images/11927.jpg,com_pic/masks/11927.jpg
71359,71360,11927,11927,"[119,317,14,9]",0.000324074,Other vehicle,13,1,com_pic/images/11927.jpg,com_pic/masks/11927.jpg
71377,71378,11929,11929,"[661,388,54,11]",0.00055,Other vehicle,13,1,com_pic/images/11929.jpg,com_pic/masks/11929.jpg
71402,71403,11934,11934,"[1039,523,108,227]",0.0227,Hanging head,3,1,com_pic/images/11934.jpg,com_pic/masks/11934.jpg
71403,71404,11934,11934,"[1170,549,29,101]",0.002712037,Hanging head,3,1,com_pic/images/11934.jpg,com_pic/masks/11934.jpg
71406,71407,11934,11934,"[0,233,1199,583]",0.647237963,Crane,4,1,com_pic/images/11934.jpg,com_pic/masks/11934.jpg
71411,71412,11935,11935,"[271,156,109,90]",0.012111111,Bulldozer,6,1,com_pic/images/11935.jpg,com_pic/masks/11935.jpg
71432,71433,11939,11939,"[421,323,349,182]",0.058812963,Concrete mixer,11,1,com_pic/images/11939.jpg,com_pic/masks/11939.jpg
44569,44570,7447,7447,"[1104,360,30,17]",0.00053125,Other vehicle,13,1,com_pic/images/7447.jpg,com_pic/masks/7447.jpg
44570,44571,7447,7447,"[1063,366,32,16]",0.000533333,Other vehicle,13,1,com_pic/images/7447.jpg,com_pic/masks/7447.jpg
44573,44574,7447,7447,"[548,386,61,41]",0.002605208,Other vehicle,13,1,com_pic/images/7447.jpg,com_pic/masks/7447.jpg
44576,44577,7448,7448,"[743,510,139,133]",0.017117593,Bulldozer,6,1,com_pic/images/7448.jpg,com_pic/masks/7448.jpg
44578,44579,7448,7448,"[0,687,412,212]",0.080874074,Other vehicle,13,1,com_pic/images/7448.jpg,com_pic/masks/7448.jpg
44580,44581,7449,7449,"[632,606,267,111]",0.027441667,Crane,4,1,com_pic/images/7449.jpg,com_pic/masks/7449.jpg
44581,44582,7449,7449,"[609,626,31,58]",0.001664815,Hanging head,3,1,com_pic/images/7449.jpg,com_pic/masks/7449.jpg
44583,44584,7449,7449,"[1167,529,32,29]",0.000859259,Other vehicle,13,1,com_pic/images/7449.jpg,com_pic/masks/7449.jpg
44584,44585,7449,7449,"[287,107,247,588]",0.134477778,Pile driving,12,1,com_pic/images/7449.jpg,com_pic/masks/7449.jpg
44600,44601,7451,7451,"[485,431,84,68]",0.013773148,Concrete mixer,11,1,com_pic/images/7451.jpg,com_pic/masks/7451.jpg
71206,71207,11907,11907,"[494,268,261,143]",0.071996528,Other vehicle,13,1,com_pic/images/11907.jpg,com_pic/masks/11907.jpg
71211,71212,11907,11907,"[0,232,213,144]",0.059166667,Other vehicle,13,1,com_pic/images/11907.jpg,com_pic/masks/11907.jpg
71212,71213,11907,11907,"[0,227,40,69]",0.005324074,Other vehicle,13,1,com_pic/images/11907.jpg,com_pic/masks/11907.jpg
71213,71214,11908,11908,"[0,345,228,149]",0.031455556,Other vehicle,13,1,com_pic/images/11908.jpg,com_pic/masks/11908.jpg
71215,71216,11908,11908,"[639,88,302,163]",0.04557963,Concrete mixer,11,1,com_pic/images/11908.jpg,com_pic/masks/11908.jpg
71256,71257,11916,11916,"[532,257,329,230]",0.093419753,Other vehicle,13,1,com_pic/images/11916.jpg,com_pic/masks/11916.jpg
71265,71266,11917,11917,"[609,249,16,23]",0.000946502,Hanging head,3,1,com_pic/images/11917.jpg,com_pic/masks/11917.jpg
71316,71317,11919,11919,"[786,104,63,39]",0.002275,Other vehicle,13,1,com_pic/images/11919.jpg,com_pic/masks/11919.jpg
71335,71336,11921,11921,"[333,0,414,652]",0.333244444,Pump truck,10,1,com_pic/images/11921.jpg,com_pic/masks/11921.jpg
71336,71337,11921,11921,"[649,540,363,134]",0.060051852,Concrete mixer,11,1,com_pic/images/11921.jpg,com_pic/masks/11921.jpg
44602,44603,7451,7451,"[242,151,190,282]",0.129195602,Crane,4,1,com_pic/images/7451.jpg,com_pic/masks/7451.jpg
44609,44610,7452,7452,"[792,200,50,19]",0.00087963,Other vehicle,13,1,com_pic/images/7452.jpg,com_pic/masks/7452.jpg
44616,44617,7453,7453,"[697,0,55,442]",0.022509259,Pump truck,10,1,com_pic/images/7453.jpg,com_pic/masks/7453.jpg
44624,44625,7455,7455,"[333,230,760,444]",0.416592593,Pump truck,10,1,com_pic/images/7455.jpg,com_pic/masks/7455.jpg
44641,44642,7458,7458,"[134,322,30,81]",0.00225,Crane,4,1,com_pic/images/7458.jpg,com_pic/masks/7458.jpg
44643,44644,7458,7458,"[0,153,72,292]",0.019466667,Pile driving,12,1,com_pic/images/7458.jpg,com_pic/masks/7458.jpg
44674,44675,7461,7461,"[690,269,9,8]",6.66E-05,Hanging head,3,1,com_pic/images/7461.jpg,com_pic/masks/7461.jpg
44702,44703,7463,7463,"[426,461,15,45]",0.000625,Hanging head,3,1,com_pic/images/7463.jpg,com_pic/masks/7463.jpg
44704,44705,7464,7464,"[443,354,298,153]",0.042216667,Other vehicle,13,1,com_pic/images/7464.jpg,com_pic/masks/7464.jpg
44714,44715,7466,7466,"[0,0,332,916]",0.375446914,Crane,4,1,com_pic/images/7466.jpg,com_pic/masks/7466.jpg
71149,71150,11895,11895,"[446,236,702,482]",0.312952275,Pump truck,10,1,com_pic/images/11895.jpg,com_pic/masks/11895.jpg
71168,71169,11899,11899,"[464,0,110,431]",0.043898148,Pump truck,10,1,com_pic/images/11899.jpg,com_pic/masks/11899.jpg
71171,71172,11900,11900,"[275,145,760,497]",0.349740741,Pump truck,10,1,com_pic/images/11900.jpg,com_pic/masks/11900.jpg
71172,71173,11900,11900,"[334,518,81,92]",0.0069,Pump truck,10,1,com_pic/images/11900.jpg,com_pic/masks/11900.jpg
71173,71174,11900,11900,"[519,492,431,180]",0.071833333,Concrete mixer,11,1,com_pic/images/11900.jpg,com_pic/masks/11900.jpg
71176,71177,11900,11900,"[470,275,4,3]",1.11E-05,Hanging head,3,1,com_pic/images/11900.jpg,com_pic/masks/11900.jpg
71177,71178,11900,11900,"[582,382,5,6]",2.78E-05,Hanging head,3,1,com_pic/images/11900.jpg,com_pic/masks/11900.jpg
71179,71180,11900,11900,"[78,384,4,3]",1.11E-05,Hanging head,3,1,com_pic/images/11900.jpg,com_pic/masks/11900.jpg
71202,71203,11906,11906,"[756,688,62,18]",0.001033333,Other vehicle,13,1,com_pic/images/11906.jpg,com_pic/masks/11906.jpg
71204,71205,11907,11907,"[264,259,179,136]",0.046959877,Other vehicle,13,1,com_pic/images/11907.jpg,com_pic/masks/11907.jpg
44715,44716,7466,7466,"[418,214,15,49]",0.000907407,Hanging head,3,1,com_pic/images/7466.jpg,com_pic/masks/7466.jpg
44723,44724,7469,7469,"[470,751,729,148]",0.0999,Other vehicle,13,1,com_pic/images/7469.jpg,com_pic/masks/7469.jpg
44724,44725,7469,7469,"[183,499,425,195]",0.076736111,Bulldozer,6,1,com_pic/images/7469.jpg,com_pic/masks/7469.jpg
44726,44727,7470,7470,"[510,527,32,30]",0.001383574,Other vehicle,13,1,com_pic/images/7470.jpg,com_pic/masks/7470.jpg
44727,44728,7470,7470,"[558,524,49,29]",0.002047978,Other vehicle,13,1,com_pic/images/7470.jpg,com_pic/masks/7470.jpg
44729,44730,7470,7470,"[830,51,15,17]",0.000367512,Other vehicle,13,1,com_pic/images/7470.jpg,com_pic/masks/7470.jpg
44756,44757,7475,7475,"[254,227,17,23]",0.000361635,Hanging head,3,1,com_pic/images/7475.jpg,com_pic/masks/7475.jpg
44770,44771,7480,7480,"[273,400,397,170]",0.062490741,Bulldozer,6,1,com_pic/images/7480.jpg,com_pic/masks/7480.jpg
44777,44778,7482,7482,"[364,332,252,120]",0.028,Concrete mixer,11,1,com_pic/images/7482.jpg,com_pic/masks/7482.jpg
44778,44779,7482,7482,"[526,463,125,85]",0.009837963,Other vehicle,13,1,com_pic/images/7482.jpg,com_pic/masks/7482.jpg
71133,71134,11893,11893,"[180,296,33,24]",0.001380753,Concrete mixer,11,1,com_pic/images/11893.jpg,com_pic/masks/11893.jpg
71134,71135,11893,11893,"[195,325,34,22]",0.001304045,Concrete mixer,11,1,com_pic/images/11893.jpg,com_pic/masks/11893.jpg
71136,71137,11893,11893,"[253,401,27,26]",0.001223849,Concrete mixer,11,1,com_pic/images/11893.jpg,com_pic/masks/11893.jpg
